system:index,cropland,d0_B11,d0_B12,d0_B2,d0_B3,d0_B4,d0_B5,d0_B6,d0_B7,d0_B8,d0_B8A,d10_B11,d10_B12,d10_B2,d10_B3,d10_B4,d10_B5,d10_B6,d10_B7,d10_B8,d10_B8A,d11_B11,d11_B12,d11_B2,d11_B3,d11_B4,d11_B5,d11_B6,d11_B7,d11_B8,d11_B8A,d12_B11,d12_B12,d12_B2,d12_B3,d12_B4,d12_B5,d12_B6,d12_B7,d12_B8,d12_B8A,d13_B11,d13_B12,d13_B2,d13_B3,d13_B4,d13_B5,d13_B6,d13_B7,d13_B8,d13_B8A,d14_B11,d14_B12,d14_B2,d14_B3,d14_B4,d14_B5,d14_B6,d14_B7,d14_B8,d14_B8A,d15_B11,d15_B12,d15_B2,d15_B3,d15_B4,d15_B5,d15_B6,d15_B7,d15_B8,d15_B8A,d16_B11,d16_B12,d16_B2,d16_B3,d16_B4,d16_B5,d16_B6,d16_B7,d16_B8,d16_B8A,d17_B11,d17_B12,d17_B2,d17_B3,d17_B4,d17_B5,d17_B6,d17_B7,d17_B8,d17_B8A,d18_B11,d18_B12,d18_B2,d18_B3,d18_B4,d18_B5,d18_B6,d18_B7,d18_B8,d18_B8A,d19_B11,d19_B12,d19_B2,d19_B3,d19_B4,d19_B5,d19_B6,d19_B7,d19_B8,d19_B8A,d1_B11,d1_B12,d1_B2,d1_B3,d1_B4,d1_B5,d1_B6,d1_B7,d1_B8,d1_B8A,d20_B11,d20_B12,d20_B2,d20_B3,d20_B4,d20_B5,d20_B6,d20_B7,d20_B8,d20_B8A,d21_B11,d21_B12,d21_B2,d21_B3,d21_B4,d21_B5,d21_B6,d21_B7,d21_B8,d21_B8A,d22_B11,d22_B12,d22_B2,d22_B3,d22_B4,d22_B5,d22_B6,d22_B7,d22_B8,d22_B8A,d23_B11,d23_B12,d23_B2,d23_B3,d23_B4,d23_B5,d23_B6,d23_B7,d23_B8,d23_B8A,d24_B11,d24_B12,d24_B2,d24_B3,d24_B4,d24_B5,d24_B6,d24_B7,d24_B8,d24_B8A,d25_B11,d25_B12,d25_B2,d25_B3,d25_B4,d25_B5,d25_B6,d25_B7,d25_B8,d25_B8A,d26_B11,d26_B12,d26_B2,d26_B3,d26_B4,d26_B5,d26_B6,d26_B7,d26_B8,d26_B8A,d27_B11,d27_B12,d27_B2,d27_B3,d27_B4,d27_B5,d27_B6,d27_B7,d27_B8,d27_B8A,d28_B11,d28_B12,d28_B2,d28_B3,d28_B4,d28_B5,d28_B6,d28_B7,d28_B8,d28_B8A,d29_B11,d29_B12,d29_B2,d29_B3,d29_B4,d29_B5,d29_B6,d29_B7,d29_B8,d29_B8A,d2_B11,d2_B12,d2_B2,d2_B3,d2_B4,d2_B5,d2_B6,d2_B7,d2_B8,d2_B8A,d30_B11,d30_B12,d30_B2,d30_B3,d30_B4,d30_B5,d30_B6,d30_B7,d30_B8,d30_B8A,d31_B11,d31_B12,d31_B2,d31_B3,d31_B4,d31_B5,d31_B6,d31_B7,d31_B8,d31_B8A,d32_B11,d32_B12,d32_B2,d32_B3,d32_B4,d32_B5,d32_B6,d32_B7,d32_B8,d32_B8A,d33_B11,d33_B12,d33_B2,d33_B3,d33_B4,d33_B5,d33_B6,d33_B7,d33_B8,d33_B8A,d34_B11,d34_B12,d34_B2,d34_B3,d34_B4,d34_B5,d34_B6,d34_B7,d34_B8,d34_B8A,d35_B11,d35_B12,d35_B2,d35_B3,d35_B4,d35_B5,d35_B6,d35_B7,d35_B8,d35_B8A,d3_B11,d3_B12,d3_B2,d3_B3,d3_B4,d3_B5,d3_B6,d3_B7,d3_B8,d3_B8A,d4_B11,d4_B12,d4_B2,d4_B3,d4_B4,d4_B5,d4_B6,d4_B7,d4_B8,d4_B8A,d5_B11,d5_B12,d5_B2,d5_B3,d5_B4,d5_B5,d5_B6,d5_B7,d5_B8,d5_B8A,d6_B11,d6_B12,d6_B2,d6_B3,d6_B4,d6_B5,d6_B6,d6_B7,d6_B8,d6_B8A,d7_B11,d7_B12,d7_B2,d7_B3,d7_B4,d7_B5,d7_B6,d7_B7,d7_B8,d7_B8A,d8_B11,d8_B12,d8_B2,d8_B3,d8_B4,d8_B5,d8_B6,d8_B7,d8_B8,d8_B8A,d9_B11,d9_B12,d9_B2,d9_B3,d9_B4,d9_B5,d9_B6,d9_B7,d9_B8,d9_B8A,.geo
0_0,2,2017.0,1658.0,535.0,796.0,902.0,1413.0,1995.0,2117.0,2218.0,2297.0,5527.0,5083.0,1817.0,2440.5,3108.5,3534.0,3683.5,3854.0,4057.5,4128.0,3049.0,2276.0,852.0,1152.0,1569.0,1822.0,1953.0,2138.0,2343.0,2339.0,4460.5,3935.5,1362.0,1814.0,2380.0,2747.5,2903.0,3090.0,3279.5,3335.0,3813.0,3116.0,1107.0,1511.0,1995.0,2324.0,2531.0,2662.0,2918.0,2961.0,6133.5,5295.0,2280.5,2784.0,3308.0,3820.0,4109.0,4402.5,4591.5,4731.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6111.0,5435.0,1588.0,2180.0,2764.0,3363.0,3868.0,4146.0,4253.0,4454.0,4151.5,3229.5,1045.5,1493.5,1748.5,2345.5,3275.5,3627.0,3660.5,3921.0,4663.0,3556.0,1115.0,1588.0,1776.0,2477.0,4394.0,4974.0,5094.0,5230.0,2834.0,1567.0,485.0,825.0,618.0,1356.0,3665.0,4388.0,4421.0,4594.0,2289.0,1490.0,543.0,788.5,908.5,1420.0,1988.5,2179.0,2472.0,2517.5,3008.0,1648.0,1125.5,1390.5,1082.0,1839.5,4583.0,5715.5,5326.5,5879.0,3191.5,1799.0,2072.0,2077.5,1587.0,2257.5,4846.5,5987.5,5982.0,6240.0,3323.0,2011.0,1496.5,1728.5,1298.5,2141.0,5304.0,6548.0,6373.5,6804.5,2642.0,1031.5,605.0,823.0,450.5,1433.0,5250.5,6310.0,6229.5,6698.0,2263.0,939.0,294.0,576.0,305.0,1148.0,4159.0,4772.0,5108.0,5139.0,2235.5,950.5,309.5,534.5,332.5,1211.5,3747.5,4437.5,4611.5,4836.0,1970.5,905.5,299.0,438.0,378.5,1094.0,2957.5,3456.0,3599.5,3900.0,2332.0,1180.0,346.0,510.0,471.0,1107.0,2627.0,3012.0,3179.0,3442.0,3334.0,2032.0,773.0,893.0,963.0,1679.0,2221.0,2592.0,2811.0,3053.0,3312.0,2344.0,1072.0,1208.5,1423.5,1700.0,1914.5,2163.0,2432.0,2638.5,1505.5,881.5,496.5,645.5,674.5,1125.0,1582.0,1718.5,2000.5,2021.5,3538.5,2359.5,634.0,893.0,1428.5,1800.0,2079.5,2360.5,2777.5,2918.0,3556.0,2393.0,564.0,829.0,1268.0,1624.0,1976.0,2265.0,2638.0,2763.0,2434.5,1507.5,450.0,713.0,938.0,1399.5,2018.5,2250.0,2641.0,2726.5,2867.0,1789.0,598.0,789.0,979.0,1535.0,2211.0,2452.0,2748.0,2891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,999.0,418.0,622.0,520.0,993.5,1812.0,2069.5,2277.5,2368.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,139.0,8724.0,8831.0,8976.0,9266.0,8955.0,8393.0,8576.0,7746.0,653.0,385.0,917.0,1291.0,1606.0,2003.0,2015.0,2244.0,2334.0,2257.0,2389.0,1652.0,532.0,739.5,955.0,1254.5,1448.5,1636.0,1918.0,1947.5,3670.0,2714.0,1122.0,1567.0,2120.0,2340.0,2471.0,2599.0,2827.0,2741.0,2881.0,2187.0,743.0,1048.0,1481.0,1698.0,1824.0,1941.0,2097.0,2179.0,2969.0,2187.0,890.0,1185.0,1625.0,1887.0,1991.0,2127.0,2313.0,2347.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,2,2393.0,1797.5,610.5,797.0,1072.0,1260.5,1446.0,1628.0,1864.0,1890.5,3888.0,3418.5,1280.5,1649.5,2002.5,2330.5,2457.5,2631.0,2841.0,2842.0,2565.5,1966.5,794.0,1014.5,1291.0,1494.5,1614.5,1741.5,1919.5,1963.5,3199.5,2610.5,897.0,1163.5,1407.0,1754.0,1894.0,2040.0,2249.5,2264.0,5379.0,5277.0,1784.5,2269.0,2779.0,3206.5,3366.0,3551.0,3638.5,3853.5,5908.0,5942.5,1801.0,2264.0,2909.0,3310.5,3394.0,3701.0,3801.0,3982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2976.5,2303.0,748.0,1052.5,1108.5,1640.0,1883.0,2058.0,2121.0,2251.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.5,2916.0,948.0,1349.5,1386.0,2109.5,3450.0,3861.5,3879.0,4123.5,3220.0,1624.0,680.5,1040.5,659.0,1628.5,4743.0,5566.5,5405.0,5952.5,2376.5,1846.5,630.5,798.0,1077.0,1282.5,1430.5,1592.5,1821.5,1836.5,3087.0,1368.5,501.5,778.0,460.0,1231.5,5074.5,6446.5,6400.0,6803.0,2541.0,1060.0,490.5,716.0,386.5,1055.0,4749.0,6186.5,6135.5,6364.0,1533.0,590.5,422.0,567.5,318.5,776.0,3401.0,4573.0,4307.0,4712.5,2467.5,990.0,442.0,686.0,400.0,1129.5,4770.5,6219.5,6036.0,6623.5,2259.0,894.0,348.0,582.5,318.5,1049.5,4506.5,5711.0,5898.5,6071.0,2691.5,1070.5,627.5,775.5,502.5,1440.0,4880.0,5990.0,5920.0,6630.5,2067.5,926.0,302.5,447.0,326.5,1007.5,3248.0,3915.0,4168.5,4320.5,2189.0,1110.0,357.0,483.5,440.0,1040.0,2405.0,2804.0,2935.5,3214.5,2919.5,2025.0,875.0,1009.5,1208.5,1579.5,1922.0,2147.0,2414.5,2553.0,3438.0,2582.5,923.0,1088.0,1370.0,1669.0,1850.5,2060.0,2278.0,2508.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3489.5,2461.5,693.5,881.5,1182.0,1470.0,1659.0,1904.0,2186.0,2372.5,3563.0,3300.5,867.5,1168.0,1602.0,1871.0,1951.5,2109.0,2202.5,2351.0,2296.5,1655.5,523.0,758.0,1116.0,1300.5,1388.5,1554.5,1779.5,1829.0,2308.5,2122.5,1604.0,1576.0,1587.5,1758.5,1860.0,1986.0,2177.0,2143.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.5,1773.5,621.5,878.0,1104.5,1379.5,1573.5,1714.5,1932.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5,175.5,10294.5,10057.0,10024.5,10173.0,9756.5,9208.0,9518.0,8664.5,3311.0,2900.5,2570.5,2640.5,2659.5,2828.5,2814.5,2827.5,3027.5,2933.0,2628.5,2054.0,726.5,899.0,1192.0,1395.5,1479.5,1627.5,1841.5,1859.0,2836.5,2192.5,727.5,980.0,1248.5,1441.0,1566.5,1750.0,1962.0,1972.5,2680.5,2040.0,702.5,886.0,1176.0,1380.5,1498.5,1666.0,1865.5,1909.5,2460.5,1801.0,774.5,991.5,1318.0,1498.5,1581.5,1715.0,1842.5,1920.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,2,2302.0,1600.0,618.0,913.0,1140.0,1565.0,2085.0,2253.0,2521.0,2451.0,4282.0,3857.5,1232.5,1738.0,2297.0,2700.5,2889.0,3059.5,3199.5,3294.5,2976.0,2164.0,900.0,1233.0,1747.0,2014.0,2173.0,2339.0,2528.0,2561.0,4290.0,3743.5,1234.5,1799.0,2093.5,2822.0,3059.0,3237.5,3361.0,3439.5,3083.0,2289.0,765.0,1234.0,1466.0,2061.0,2299.0,2429.0,2598.0,2600.0,5142.0,4514.0,1488.0,2197.0,2593.0,3363.0,3681.0,3894.0,4130.0,4155.0,1426.0,956.0,721.0,816.0,826.0,1077.0,1153.0,1229.0,1241.0,1352.0,3903.0,3067.5,1557.0,2198.5,2518.0,2998.5,3377.0,3618.0,3650.0,3795.0,4387.0,3499.0,1708.0,1769.0,2156.0,2820.0,3332.0,3620.0,3799.0,3901.0,4703.0,3926.0,1356.5,1958.5,2254.5,2959.0,4166.0,4563.5,4577.5,4793.5,4859.0,3780.0,1390.0,2028.0,2078.0,3036.0,5267.0,5998.0,5906.0,6181.0,2308.0,1685.0,566.0,859.0,1136.0,1545.0,2038.0,2189.0,2396.0,2380.0,2649.0,1221.5,515.0,840.0,491.5,1362.5,4672.0,5671.5,5394.0,5785.0,4058.5,2749.0,2657.0,2677.5,2344.5,3060.5,5422.0,6295.5,6243.5,6564.0,2189.0,897.0,296.0,605.0,279.0,1058.0,4747.0,5933.0,5796.0,6206.0,2346.5,958.0,878.5,1073.5,730.0,1392.0,4729.5,5583.5,5481.5,5833.0,2305.5,1035.5,319.5,613.0,346.0,1234.5,4129.0,4913.0,5069.0,5389.0,2417.0,1190.0,413.0,664.5,491.0,1439.5,3627.5,4205.0,4331.5,4737.0,2493.0,1419.0,475.0,664.0,621.0,1424.0,2552.0,2958.5,3197.5,3447.0,3029.0,2087.0,796.0,989.0,1159.0,1590.0,1951.0,2147.0,2303.0,2557.0,3026.5,2042.5,837.5,1047.5,1211.0,1593.0,2008.5,2214.0,2404.5,2610.5,3368.0,2242.0,814.0,991.0,1255.0,1726.0,2082.0,2377.0,2684.0,2876.0,3336.0,2816.5,2044.5,2162.5,2443.0,2940.0,3295.5,3438.0,3351.0,3586.5,3342.0,2288.0,615.0,885.5,1236.5,1620.0,1981.0,2214.5,2592.5,2650.5,5040.5,4670.5,3461.0,3692.5,4090.5,4536.0,4544.5,4632.5,4363.5,4804.5,2966.0,2463.5,897.0,1278.0,1806.5,1986.0,2104.0,2267.5,2527.5,2467.0,1604.0,1163.0,654.0,854.0,1053.0,1257.0,1292.0,1332.0,1457.0,1420.0,3530.0,2958.0,3460.0,3331.0,3230.0,3594.0,3643.0,3790.0,4077.0,3842.0,2527.5,1851.5,766.0,1092.0,1329.0,1718.0,1958.5,2095.0,2212.0,2286.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,113.0,9478.0,9514.0,9584.0,9816.0,9342.0,8766.0,8989.0,8145.0,955.0,625.0,2643.0,3063.0,3426.0,3819.0,3858.0,3887.0,4165.0,3951.0,2466.5,1715.0,689.0,1016.5,1319.0,1710.5,2035.0,2207.5,2445.0,2442.0,3492.5,2916.0,1863.5,2114.0,2299.5,2713.5,3016.0,3148.0,3404.5,3335.0,2755.0,1984.0,726.0,1083.0,1402.0,1842.0,2162.0,2313.0,2504.0,2558.0,2810.0,2033.0,753.0,1102.0,1393.0,1818.0,2082.0,2224.0,2377.0,2496.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,2,2934.0,2062.0,585.0,802.0,1159.0,1487.0,1764.0,1989.0,2371.0,2402.0,3503.5,3092.0,992.0,1271.5,1641.0,1867.0,1993.5,2167.0,2309.0,2382.0,2515.0,1850.0,683.0,851.0,1138.0,1330.0,1430.0,1565.0,1758.0,1817.0,4823.0,4519.0,1442.0,1842.0,2328.0,2655.0,2828.0,2995.0,3193.0,3259.0,5122.0,4891.0,1584.0,1991.0,2518.0,2910.0,3040.0,3235.0,3371.0,3530.0,3833.0,3479.0,1356.0,1615.0,1968.0,2292.0,2464.0,2734.0,2674.0,2967.0,5622.0,5205.0,1729.0,2201.0,2706.0,3131.0,3468.0,3802.0,3891.0,4118.0,4829.0,4321.0,1374.0,1814.0,2128.0,2681.0,3347.0,3658.0,3716.0,3865.0,4236.0,3084.0,977.0,1437.0,1425.0,2227.0,4295.0,4774.0,4617.0,4998.0,3576.0,2487.5,719.0,1117.0,1032.5,1862.5,4089.0,4704.0,4584.0,4927.5,2232.0,1353.0,807.0,993.0,745.0,1401.0,3334.0,4118.0,3635.0,4263.0,3062.0,2240.0,620.0,835.0,1184.0,1498.0,1831.0,2043.0,2326.0,2369.0,3104.5,1691.5,634.0,930.0,683.5,1530.5,4655.0,5704.0,5624.0,5980.5,2857.0,1612.0,539.0,830.0,600.0,1369.0,4010.0,4932.0,5049.0,5086.0,903.0,434.0,245.0,355.0,255.0,595.0,1515.0,1898.0,1799.0,2017.0,3809.5,2836.0,2909.5,2911.5,2771.0,3449.5,4265.5,4596.5,4460.0,4800.0,3048.5,2153.5,574.5,824.5,884.0,1638.5,2660.0,2952.0,3195.5,3260.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.0,2388.5,757.0,926.0,1129.5,1476.0,1765.0,1947.0,2081.5,2204.5,3053.0,2304.0,602.0,810.0,918.0,1362.0,1727.0,1916.0,1949.0,2164.0,2967.5,2282.0,562.0,792.0,890.0,1312.0,1825.5,2057.0,2221.0,2320.5,3113.0,2461.0,569.0,808.0,878.0,1375.0,1977.0,2276.0,2423.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,554.0,264.0,317.0,299.0,463.0,687.0,762.0,819.0,841.0,2667.0,1852.0,427.0,640.0,703.0,1271.0,1837.0,2037.0,2164.0,2386.0,2232.0,1414.0,298.0,530.0,582.0,1022.0,1425.0,1611.0,1871.0,1937.0,1297.5,871.5,222.5,349.0,474.0,693.5,863.0,978.0,1068.5,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.0,1793.0,510.0,722.0,872.0,1259.0,1665.0,1778.0,2003.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,280.0,10379.0,10169.0,10197.0,10303.0,9940.0,9531.0,9870.0,9043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3395.0,2560.0,765.0,950.0,1230.0,1629.0,1953.0,2119.0,2418.0,2430.0,3256.0,2865.5,860.0,1149.0,1535.5,1719.5,1822.5,1986.0,2164.5,2217.0,2532.0,1926.0,667.0,861.0,1171.0,1338.0,1447.0,1596.0,1785.0,1809.0,2545.0,1870.0,730.0,952.0,1239.0,1450.0,1552.0,1676.0,1813.0,1902.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,2,1838.0,1187.0,449.0,756.0,997.0,1410.0,1822.0,1949.0,2172.0,2156.0,4053.0,3248.0,1112.0,1563.0,2004.0,2486.0,2700.0,2921.0,3206.0,3257.0,2547.0,1721.0,839.0,1118.0,1451.0,1830.0,2020.0,2208.0,2419.0,2485.0,3659.0,2874.5,962.5,1274.0,1545.0,1970.0,2239.0,2465.5,2617.0,2716.0,3554.5,2698.0,909.5,1249.5,1498.5,1953.0,2225.0,2419.0,2622.0,2702.5,3998.0,3300.0,1726.0,2052.0,2127.0,2561.0,2951.0,3141.0,3395.0,3376.0,3165.5,2481.0,1067.5,1320.0,1556.0,1945.0,2150.5,2316.5,2456.0,2549.5,3637.0,2960.0,1151.0,1555.0,1841.0,2350.0,2570.0,2824.0,2889.0,3020.0,4206.0,3258.0,1120.5,1550.0,1763.0,2464.5,3086.0,3429.5,3435.5,3699.5,4783.0,3955.5,1384.0,1893.5,2239.5,2857.5,3604.5,3834.0,3885.5,4167.5,4883.0,3795.0,1278.0,1762.0,1885.0,2704.0,4292.0,4767.0,4749.0,5088.0,2541.0,1850.0,613.0,891.0,1125.0,1541.0,1936.0,2052.0,2258.0,2267.0,3400.0,1787.0,543.0,931.0,624.0,1574.0,5025.0,6094.0,6010.0,6450.0,2445.5,1067.0,421.5,673.0,393.5,1143.0,4266.5,5292.5,5272.5,5486.5,2551.5,1124.0,753.0,889.5,603.0,1280.5,4348.0,5498.5,5240.0,5842.5,2441.0,1000.5,455.0,664.0,411.5,1143.5,4550.0,5681.5,5455.5,6012.0,2376.5,1252.0,369.5,574.0,433.5,1084.0,3379.5,4194.5,4271.5,4556.0,2504.0,1452.0,464.0,627.0,578.0,1229.5,2794.5,3376.5,3531.5,3791.5,2450.5,1460.5,420.5,565.5,535.5,1230.5,2693.0,3100.5,3336.0,3520.0,2146.0,1444.0,788.0,868.0,878.0,1338.0,2139.0,2421.0,2512.0,2722.0,2754.0,1805.0,631.0,780.0,819.0,1361.0,2085.0,2340.0,2503.0,2705.0,2575.0,1603.0,561.0,770.0,848.0,1246.0,1693.0,1915.0,2167.0,2304.0,2933.5,2499.0,1602.0,1735.5,1859.0,2200.5,2499.5,2607.5,2867.0,2757.5,2414.0,1435.0,381.0,665.0,627.0,1140.0,1957.0,2238.0,2527.0,2630.0,2215.0,1228.0,348.0,653.0,544.0,1113.0,2018.0,2278.0,2521.0,2652.0,2093.0,1138.0,322.5,691.5,612.0,1254.5,2307.5,2605.0,2957.5,2996.0,2361.0,1311.0,372.0,798.0,690.0,1444.0,2542.0,2791.0,3116.0,3213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0,1131.0,394.0,768.0,508.0,1259.0,2683.0,3060.0,3318.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,464.0,10362.0,10118.0,10118.0,10260.0,9893.0,9470.0,9866.0,9063.0,854.0,570.0,3398.0,3615.0,3817.0,4154.0,4173.0,4096.0,4333.0,4022.0,2429.5,1667.0,620.0,922.0,1166.0,1563.0,1925.5,2108.0,2326.5,2324.5,2481.0,1729.0,637.5,965.0,1045.5,1577.0,2213.5,2405.0,2612.5,2633.5,2248.0,1450.0,557.0,921.0,994.0,1602.0,2343.0,2559.0,2698.0,2740.0,2463.0,1668.0,674.0,1029.0,1202.0,1790.0,2312.0,2445.0,2687.0,2649.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,2,2412.0,1683.0,646.0,923.0,1168.0,1591.0,1976.0,2167.0,2437.0,2402.0,4201.0,4023.0,1178.5,1562.5,2161.0,2464.0,2591.5,2789.0,2979.5,3048.0,2522.0,1871.0,639.0,824.0,1233.0,1462.0,1561.0,1754.0,1940.0,1998.0,4348.5,3942.0,1261.0,1666.5,2178.5,2680.5,2842.0,3066.0,3259.0,3367.5,2979.0,2289.0,708.0,1021.0,1380.0,1772.0,1956.0,2118.0,2325.0,2395.0,6321.0,5898.0,1958.0,2578.5,3167.5,3972.5,4278.0,4604.0,4787.0,4950.5,4234.0,3787.0,3548.0,3811.0,3888.0,4407.0,4520.0,4602.0,4208.0,4683.0,3468.0,2451.0,818.0,1142.0,1324.0,1941.0,2377.0,2622.0,2783.0,2951.0,2326.0,1693.5,554.0,779.0,840.5,1254.5,1889.0,2095.5,2169.0,2311.0,2184.0,1141.0,611.0,844.0,673.0,1529.0,3567.0,3871.0,3919.0,4072.0,2822.0,1489.0,453.0,913.0,533.0,1504.0,4112.0,4815.0,4886.0,4962.0,2562.5,1877.5,670.5,935.5,1292.0,1693.5,2067.0,2266.5,2537.0,2519.0,2878.0,1234.0,521.0,973.0,402.0,1460.0,5622.0,6899.0,6784.0,7098.0,2950.0,1197.0,800.0,1119.0,578.0,1687.0,5286.0,6650.0,6682.0,6903.0,2591.0,992.0,508.0,953.0,390.0,1546.0,5819.0,6127.0,6091.0,6332.0,2439.0,971.0,487.0,933.0,438.0,1572.0,5403.0,6566.0,6198.0,6869.0,2226.0,883.0,317.5,683.5,301.0,1331.5,4668.0,5502.0,5620.0,5825.0,2122.5,893.0,470.5,739.5,433.0,1363.5,4108.5,4830.5,5045.0,5220.0,1985.5,948.0,294.5,478.5,402.0,1297.5,3081.5,3497.5,3738.5,3961.5,1105.5,547.0,176.0,252.5,229.0,647.5,1561.0,1808.0,1874.5,2044.0,2613.5,1523.5,627.0,715.0,873.5,1593.0,2348.5,2695.0,2912.0,3253.5,2884.0,1828.0,753.0,871.0,1152.0,1595.0,1958.0,2191.0,2445.0,2696.0,3115.0,2176.0,916.0,1225.0,1571.0,2125.0,2709.0,2936.0,3456.0,3127.0,2857.0,1877.0,574.5,637.5,925.0,1258.0,1529.0,1779.0,2173.5,2301.5,2809.0,1896.0,537.0,682.0,973.0,1310.0,1557.0,1770.0,2119.0,2273.0,2569.0,1607.0,390.0,535.0,868.0,1162.0,1409.0,1656.0,2107.0,2196.0,2939.0,1909.0,534.0,648.0,970.0,1298.0,1552.0,1792.0,2145.0,2347.0,2553.0,2564.0,2114.0,2061.0,2177.0,2508.0,2663.0,2873.0,2375.0,3014.0,2472.5,1598.5,474.0,573.0,749.0,1078.5,1429.5,1679.5,1887.5,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,82.0,9708.0,9831.0,9808.0,9967.0,9609.0,8875.0,9022.0,8211.0,392.0,284.0,6608.0,6686.0,6844.0,7144.0,6861.0,6483.0,6651.0,6082.0,2675.0,1926.0,698.0,984.5,1323.5,1720.5,2069.0,2248.5,2539.0,2543.0,3927.0,3187.0,1069.0,1504.0,1863.0,2377.0,2676.0,2904.0,3286.0,3253.0,3198.0,2470.0,809.0,1118.0,1481.0,1893.0,2100.0,2283.0,2557.0,2616.0,3173.0,2448.0,809.0,1110.0,1444.0,1848.0,2077.0,2222.0,2443.0,2485.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
