system:index,cropland,d0_B11,d0_B12,d0_B2,d0_B3,d0_B4,d0_B5,d0_B6,d0_B7,d0_B8,d0_B8A,d10_B11,d10_B12,d10_B2,d10_B3,d10_B4,d10_B5,d10_B6,d10_B7,d10_B8,d10_B8A,d11_B11,d11_B12,d11_B2,d11_B3,d11_B4,d11_B5,d11_B6,d11_B7,d11_B8,d11_B8A,d12_B11,d12_B12,d12_B2,d12_B3,d12_B4,d12_B5,d12_B6,d12_B7,d12_B8,d12_B8A,d13_B11,d13_B12,d13_B2,d13_B3,d13_B4,d13_B5,d13_B6,d13_B7,d13_B8,d13_B8A,d14_B11,d14_B12,d14_B2,d14_B3,d14_B4,d14_B5,d14_B6,d14_B7,d14_B8,d14_B8A,d15_B11,d15_B12,d15_B2,d15_B3,d15_B4,d15_B5,d15_B6,d15_B7,d15_B8,d15_B8A,d16_B11,d16_B12,d16_B2,d16_B3,d16_B4,d16_B5,d16_B6,d16_B7,d16_B8,d16_B8A,d17_B11,d17_B12,d17_B2,d17_B3,d17_B4,d17_B5,d17_B6,d17_B7,d17_B8,d17_B8A,d18_B11,d18_B12,d18_B2,d18_B3,d18_B4,d18_B5,d18_B6,d18_B7,d18_B8,d18_B8A,d19_B11,d19_B12,d19_B2,d19_B3,d19_B4,d19_B5,d19_B6,d19_B7,d19_B8,d19_B8A,d1_B11,d1_B12,d1_B2,d1_B3,d1_B4,d1_B5,d1_B6,d1_B7,d1_B8,d1_B8A,d20_B11,d20_B12,d20_B2,d20_B3,d20_B4,d20_B5,d20_B6,d20_B7,d20_B8,d20_B8A,d21_B11,d21_B12,d21_B2,d21_B3,d21_B4,d21_B5,d21_B6,d21_B7,d21_B8,d21_B8A,d22_B11,d22_B12,d22_B2,d22_B3,d22_B4,d22_B5,d22_B6,d22_B7,d22_B8,d22_B8A,d23_B11,d23_B12,d23_B2,d23_B3,d23_B4,d23_B5,d23_B6,d23_B7,d23_B8,d23_B8A,d24_B11,d24_B12,d24_B2,d24_B3,d24_B4,d24_B5,d24_B6,d24_B7,d24_B8,d24_B8A,d25_B11,d25_B12,d25_B2,d25_B3,d25_B4,d25_B5,d25_B6,d25_B7,d25_B8,d25_B8A,d26_B11,d26_B12,d26_B2,d26_B3,d26_B4,d26_B5,d26_B6,d26_B7,d26_B8,d26_B8A,d27_B11,d27_B12,d27_B2,d27_B3,d27_B4,d27_B5,d27_B6,d27_B7,d27_B8,d27_B8A,d28_B11,d28_B12,d28_B2,d28_B3,d28_B4,d28_B5,d28_B6,d28_B7,d28_B8,d28_B8A,d29_B11,d29_B12,d29_B2,d29_B3,d29_B4,d29_B5,d29_B6,d29_B7,d29_B8,d29_B8A,d2_B11,d2_B12,d2_B2,d2_B3,d2_B4,d2_B5,d2_B6,d2_B7,d2_B8,d2_B8A,d30_B11,d30_B12,d30_B2,d30_B3,d30_B4,d30_B5,d30_B6,d30_B7,d30_B8,d30_B8A,d31_B11,d31_B12,d31_B2,d31_B3,d31_B4,d31_B5,d31_B6,d31_B7,d31_B8,d31_B8A,d32_B11,d32_B12,d32_B2,d32_B3,d32_B4,d32_B5,d32_B6,d32_B7,d32_B8,d32_B8A,d33_B11,d33_B12,d33_B2,d33_B3,d33_B4,d33_B5,d33_B6,d33_B7,d33_B8,d33_B8A,d34_B11,d34_B12,d34_B2,d34_B3,d34_B4,d34_B5,d34_B6,d34_B7,d34_B8,d34_B8A,d35_B11,d35_B12,d35_B2,d35_B3,d35_B4,d35_B5,d35_B6,d35_B7,d35_B8,d35_B8A,d3_B11,d3_B12,d3_B2,d3_B3,d3_B4,d3_B5,d3_B6,d3_B7,d3_B8,d3_B8A,d4_B11,d4_B12,d4_B2,d4_B3,d4_B4,d4_B5,d4_B6,d4_B7,d4_B8,d4_B8A,d5_B11,d5_B12,d5_B2,d5_B3,d5_B4,d5_B5,d5_B6,d5_B7,d5_B8,d5_B8A,d6_B11,d6_B12,d6_B2,d6_B3,d6_B4,d6_B5,d6_B6,d6_B7,d6_B8,d6_B8A,d7_B11,d7_B12,d7_B2,d7_B3,d7_B4,d7_B5,d7_B6,d7_B7,d7_B8,d7_B8A,d8_B11,d8_B12,d8_B2,d8_B3,d8_B4,d8_B5,d8_B6,d8_B7,d8_B8,d8_B8A,d9_B11,d9_B12,d9_B2,d9_B3,d9_B4,d9_B5,d9_B6,d9_B7,d9_B8,d9_B8A,.geo
0_0,76,2702.5,2216.5,1299.0,1381.5,1423.5,1726.5,1939.5,2074.5,2194.0,2238.5,2709.5,2168.5,813.5,1006.5,1167.5,1420.5,1726.5,1891.0,1959.0,2055.5,2103.5,1522.5,553.5,707.0,702.5,1059.5,1778.0,2009.0,2092.5,2171.0,2783.5,1863.0,440.0,754.5,670.0,1250.5,2824.5,3283.0,3469.0,3522.5,2900.0,1941.5,549.0,844.0,825.5,1343.0,2959.0,3517.0,3654.5,3770.0,2531.0,1574.5,439.0,712.5,564.0,1113.5,2952.5,3511.5,3664.0,3770.0,2606.5,1621.5,442.0,733.5,585.5,1168.5,2954.5,3557.0,3664.0,3789.0,2898.5,1909.5,528.0,805.5,772.5,1314.5,2825.0,3354.0,3593.5,3682.0,2663.0,1665.5,448.0,731.5,624.5,1179.5,2967.0,3604.0,3661.0,3826.5,2396.5,1397.0,368.5,654.5,475.5,1069.0,2967.0,3662.0,3682.0,3866.5,2198.5,1219.5,305.0,602.5,384.5,987.5,3096.0,3844.0,3898.0,4054.0,2702.5,2266.0,755.0,1000.0,1021.5,1434.5,1836.5,1945.5,2168.0,2219.5,2198.5,1219.5,305.0,591.5,384.5,968.5,3182.0,4005.0,4083.5,4280.0,2159.0,1218.0,333.5,656.5,502.5,1102.5,2927.5,3542.5,3707.5,3905.0,2982.0,1893.0,571.5,926.5,964.5,1526.0,2927.5,3535.5,3722.5,3905.0,2567.5,1694.0,466.0,725.0,830.5,1342.0,2415.5,2861.5,2981.0,3152.0,2562.0,1737.0,446.5,715.0,808.5,1193.5,2171.0,2589.5,2799.0,2885.0,2463.0,1723.0,475.0,716.0,765.0,1160.0,2177.5,2624.0,2766.5,2933.0,1807.5,1223.5,489.5,715.5,711.5,1093.5,2053.5,2369.0,2468.0,2567.5,1836.5,1385.0,1550.0,1409.5,1263.5,1465.0,2126.0,2400.5,2489.0,2460.0,1910.0,1322.5,898.5,973.5,868.5,1207.5,2168.0,2476.5,2600.5,2597.0,2085.5,1302.5,315.5,571.5,542.0,1053.0,2193.0,2540.0,2608.0,2845.5,2638.5,2014.0,534.5,802.0,860.5,1309.5,1709.0,1857.5,2033.0,2111.0,1963.5,1155.0,269.5,535.0,482.5,1014.0,2205.5,2589.5,2622.0,2822.0,1937.0,1130.0,254.5,571.0,477.0,1076.0,2196.5,2506.0,2582.5,2784.5,2169.0,1373.5,404.0,680.5,643.5,1130.0,1759.5,2099.5,2156.0,2287.0,2351.5,1515.0,438.0,727.5,758.0,1206.5,1733.0,1972.5,2137.5,2284.0,2492.5,1947.5,2055.0,2163.0,2158.5,2448.0,2657.5,2760.5,2695.5,2876.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956.5,2343.0,724.0,957.0,1144.0,1492.5,1671.5,1821.5,1982.0,2082.5,3380.5,2862.0,780.0,998.0,1253.0,1551.0,1735.0,1890.0,2049.5,2136.5,3631.5,3118.5,796.5,1061.0,1350.5,1591.0,1756.5,1900.5,2162.0,2211.5,3698.5,3229.5,892.0,1151.5,1444.5,1638.5,1838.5,2041.5,2304.0,2282.0,3552.0,2999.5,840.0,1037.0,1279.0,1551.0,1713.5,1914.5,2075.0,2143.5,3743.5,3202.5,936.0,1200.5,1454.0,1749.5,1963.0,2105.5,2283.0,2384.5,3773.5,3274.5,989.5,1272.0,1520.0,1801.5,2039.0,2232.5,2430.0,2511.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,76,2710.5,2230.0,528.5,689.0,896.0,1119.0,1378.5,1594.0,1739.0,1799.5,2440.5,1608.5,488.5,720.0,714.0,1150.5,2317.0,2675.0,2832.0,2921.5,2249.0,1431.0,411.0,605.0,586.0,969.0,2415.5,2837.0,3083.0,3141.5,2226.5,1476.0,377.5,581.5,544.0,886.0,2390.5,2939.5,3182.0,3198.0,2226.5,1476.0,415.5,623.0,568.5,947.0,2440.0,3036.5,3231.0,3282.5,2342.0,1599.0,452.0,647.0,613.5,990.0,2443.5,3046.0,3260.5,3289.0,2321.5,1539.0,466.5,681.5,630.0,1007.0,2368.5,2970.5,3089.0,3167.5,2205.0,1381.0,405.0,603.5,546.0,897.5,2338.5,2907.5,3045.0,3132.5,2053.0,1204.0,347.0,519.0,473.0,856.0,2296.5,2927.5,3008.5,3119.0,2245.0,1380.5,389.0,612.0,570.5,948.0,2311.0,2921.5,2974.0,3124.5,2245.0,1380.5,432.5,642.5,625.5,969.0,2243.0,2749.5,2900.0,3043.0,2554.0,2111.5,595.0,802.5,971.5,1231.5,1400.0,1518.5,1675.0,1730.0,2022.5,1181.5,441.5,640.5,612.0,1005.0,2173.5,2690.5,2767.5,2968.0,2022.5,1181.5,347.0,548.5,534.0,896.0,2073.5,2618.0,2642.0,2861.5,2137.0,1273.0,458.5,681.0,666.0,1031.5,2163.5,2644.5,2782.5,2981.0,2214.5,1427.0,422.5,615.0,621.5,939.0,2051.5,2491.5,2639.5,2790.0,1980.5,1232.0,375.5,557.5,558.5,865.5,1811.0,2219.0,2392.5,2466.0,2155.5,1421.5,392.5,587.5,628.0,947.5,1851.5,2253.0,2399.0,2497.0,2277.0,1600.0,563.0,750.0,820.0,1103.0,1914.0,2306.0,2454.0,2550.0,2853.0,2219.0,1729.0,1823.0,1784.0,2078.0,2885.0,3153.5,3297.0,3354.0,2179.0,1478.5,386.0,640.5,659.5,1045.0,2018.0,2457.5,2612.0,2706.5,2023.0,1200.5,331.5,548.5,571.0,1038.0,1865.5,2159.5,2357.5,2489.5,2241.5,1738.0,501.0,674.0,856.0,1058.5,1207.5,1347.5,1545.5,1569.5,2073.0,1255.0,324.0,544.0,507.0,969.0,1956.0,2198.0,2373.0,2511.0,2063.0,1290.0,215.0,494.0,454.0,976.0,1987.0,2288.0,2421.0,2522.0,1927.0,1262.0,384.5,542.5,488.0,940.0,1650.5,1919.5,2104.0,2172.0,2007.5,1342.0,431.5,645.5,623.0,1071.0,1721.0,1960.5,2141.5,2222.0,2963.0,2184.0,2482.5,2352.5,2305.5,2638.0,2937.0,2962.0,3315.5,3053.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.0,2169.0,605.0,791.5,951.0,1221.5,1385.5,1520.5,1676.0,1761.0,3064.5,2646.0,672.5,889.5,1085.0,1361.0,1521.0,1669.5,1842.5,1925.5,3346.5,2931.5,789.5,1044.0,1265.5,1544.5,1723.0,1865.0,2092.0,2115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.0,2728.5,759.5,962.0,1161.0,1420.5,1647.0,1801.5,1984.5,2035.5,3247.0,2728.5,759.5,962.0,1161.0,1420.5,1800.5,1990.0,2180.5,2224.0,2776.5,2174.0,665.5,917.0,1003.0,1392.0,2015.0,2235.5,2390.5,2425.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,76,2950.0,2558.0,575.0,809.5,1027.5,1278.0,1537.5,1685.0,1812.5,1875.5,2965.0,2472.0,692.5,1014.5,1173.0,1621.5,2526.0,3014.5,3183.0,3295.0,3776.5,3244.5,1015.0,1362.5,1712.0,2179.5,2757.0,3131.0,3346.5,3461.0,4732.5,3853.0,1333.0,1816.5,2362.0,2853.0,3124.0,3378.0,3567.5,3732.5,5114.5,4170.5,1684.5,2269.5,3038.5,3455.0,3548.5,3789.0,4041.0,4111.0,5157.0,4147.5,1685.0,2266.5,3097.0,3515.5,3642.0,3838.0,4031.5,4166.0,5158.0,4253.0,1660.0,2273.0,3157.0,3549.5,3646.5,3864.0,3999.0,4166.0,5252.0,4337.5,1661.0,2313.5,3245.5,3604.0,3715.5,3943.0,4174.0,4237.0,5233.5,4309.5,1606.0,2222.0,3121.5,3561.0,3639.0,3881.5,4018.5,4212.5,5316.5,4335.5,1607.5,2265.0,3174.5,3611.5,3709.0,3961.5,4097.0,4275.0,5146.0,4090.0,1449.0,2094.5,2969.5,3411.5,3565.5,3769.5,3923.0,4131.0,3430.0,3049.0,727.0,992.5,1201.0,1498.0,2029.0,2237.0,2252.5,2405.5,4787.0,3842.5,1421.5,1942.0,2766.0,3147.5,3307.5,3591.5,3683.0,3911.0,4943.0,4037.5,1367.5,1921.5,2720.0,3135.5,3364.5,3640.0,3772.0,3980.5,4948.0,3972.5,1298.0,1863.5,2608.5,3009.0,3266.0,3571.0,3719.5,3897.5,4592.5,3786.0,1316.0,1733.0,2375.5,2773.5,3030.5,3289.5,3470.0,3594.5,4632.0,3730.0,1174.0,1684.0,2396.5,2798.5,3046.0,3304.0,3532.0,3628.5,4516.0,3730.0,1137.0,1616.5,2293.0,2696.0,2930.0,3217.0,3424.5,3526.5,4116.5,3178.0,1414.0,1790.5,2187.5,2433.0,2747.5,2941.5,3224.0,3195.5,3780.5,2976.0,1523.5,1799.0,2148.0,2456.0,2772.5,2962.0,3237.0,3189.5,4231.5,3414.5,1031.5,1518.5,2084.5,2511.0,2855.0,3124.0,3349.0,3432.5,3849.0,3046.0,1046.0,1420.5,1904.5,2301.0,2625.0,2882.0,3008.5,3187.5,2795.5,2305.0,520.0,785.5,917.5,1249.5,1813.5,1996.5,2163.0,2171.0,3743.0,2883.0,1069.5,1474.5,1899.5,2314.0,2587.0,2811.0,2888.0,3084.5,3595.0,2743.5,913.5,1280.5,1507.0,1938.5,2451.0,2656.5,2775.0,2882.0,3665.0,3026.0,832.5,1134.0,1411.0,1723.0,2089.0,2299.5,2454.0,2508.0,4784.5,4278.5,2912.0,3023.5,3218.0,3506.0,3728.5,3918.5,3982.5,4114.5,4307.0,3759.5,2724.5,2835.5,2993.5,3294.0,3550.0,3716.5,3778.5,3895.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888.0,2322.5,517.5,821.0,841.5,1395.0,2258.0,2550.0,2667.5,2726.0,3269.0,2727.0,622.0,965.0,997.5,1557.0,2620.0,3034.0,3170.5,3228.0,2995.0,2507.0,573.5,912.5,981.5,1464.0,2606.0,3028.0,3302.0,3223.5,2992.5,2507.0,538.0,883.5,966.0,1440.0,2581.5,3009.5,3302.0,3223.5,2281.0,1807.5,366.5,639.0,659.5,1113.0,2172.5,2656.0,2811.5,2847.5,2595.5,2176.5,483.5,799.5,874.0,1326.0,2459.5,2903.0,3097.0,3148.5,2728.0,2308.0,569.0,876.5,971.5,1409.5,2544.0,3108.5,3280.0,3306.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,76,3289.5,2770.0,1542.5,1583.5,1756.5,2040.0,2200.0,2297.0,2487.0,2478.0,3458.0,2662.5,1248.0,1459.0,1536.0,2029.5,2840.5,3084.0,3242.5,3355.0,2659.0,1607.0,545.0,814.0,631.0,1427.0,3286.0,3619.0,3730.0,3847.0,2380.0,1527.0,284.0,521.0,467.0,1016.0,2814.0,3463.0,3676.0,3613.0,2340.0,1430.0,336.0,548.0,467.0,1066.0,2812.0,3468.0,3681.0,3691.0,2259.0,1368.0,348.0,548.0,462.0,1046.0,2843.0,3519.0,3754.0,3702.0,2259.0,1327.0,335.0,541.0,418.0,1074.0,2878.0,3560.0,3778.0,3780.0,2250.0,1321.0,335.0,544.0,422.0,1074.0,2860.0,3589.0,3850.0,3809.0,2322.0,1356.0,288.0,506.0,447.0,943.0,2854.0,3568.0,3736.0,3804.0,2322.0,1356.0,316.0,515.0,491.0,905.0,2556.0,3251.0,3426.0,3554.0,2200.0,1312.0,362.0,556.0,504.0,938.0,2481.0,3156.0,3321.0,3389.0,3297.0,2842.0,664.0,849.0,1145.0,1516.0,1739.0,2066.0,2046.0,2281.0,2460.0,1533.0,358.0,575.0,579.0,1065.5,2553.0,3293.5,3364.5,3471.5,2384.0,1446.0,358.5,574.5,531.5,1095.5,2419.5,3027.5,3171.0,3267.5,2334.0,1391.0,408.0,581.0,546.0,1129.0,2349.0,2976.0,3088.0,3219.0,2252.0,1374.0,441.0,635.0,598.0,1163.0,2399.0,2808.0,2993.0,3165.0,2210.0,1374.0,376.0,569.0,580.0,1074.0,2246.0,2649.0,2875.0,3001.0,2145.0,1383.0,356.0,569.0,501.0,1074.0,2290.0,2785.0,2963.0,3008.0,2281.0,1462.5,465.0,652.5,612.5,1060.5,2287.5,2744.0,2916.0,3006.5,2502.5,1971.0,1569.5,1570.5,1473.5,1753.5,2444.0,2714.0,2836.5,2901.5,2117.0,1388.0,262.0,473.0,435.0,1059.0,2415.0,2832.0,2890.0,2987.0,2034.0,1209.0,262.0,439.0,355.0,929.0,2356.0,2923.0,3050.0,3205.0,3170.5,2614.0,597.5,772.0,1076.5,1403.5,1662.0,1812.5,2008.5,2079.5,1768.0,944.0,198.0,409.5,289.5,717.0,2288.5,2834.0,2914.0,3127.5,2037.0,1105.0,149.0,410.0,309.0,932.0,2367.0,2902.0,3000.0,3159.0,1896.0,1093.0,303.0,504.0,406.0,879.0,2044.0,2457.0,2644.0,2785.0,1896.0,1093.0,303.0,504.0,406.0,879.0,2044.0,2457.0,2644.0,2785.0,2444.0,1493.0,290.0,587.0,583.0,1214.0,1907.0,2196.0,2398.0,2522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3272.5,2717.5,748.5,923.5,1138.5,1434.5,1690.0,1936.0,2014.0,2118.5,3172.0,2736.0,617.0,804.5,1037.5,1341.5,1622.0,1854.0,1913.5,2049.0,3302.0,2866.0,580.0,767.0,1084.0,1441.0,1624.0,1872.0,1958.0,2099.0,2693.0,1984.0,383.0,557.0,797.0,1100.0,1381.0,1455.0,1581.0,1672.0,3256.0,2769.0,670.0,882.0,1039.0,1407.0,1800.0,2046.0,2110.0,2266.0,3547.0,2930.0,759.0,969.0,1163.0,1612.0,1977.0,2280.0,2385.0,2519.0,3610.0,2972.0,826.5,1090.5,1237.5,1684.0,2270.0,2542.0,2682.5,2792.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,76,3448.0,2687.5,733.5,927.0,1244.0,1482.0,1746.5,2003.0,2193.5,2285.0,3420.5,2463.5,935.0,1253.0,1399.5,1857.5,2515.0,2773.5,3005.5,3005.0,2607.5,1656.0,550.0,839.5,790.0,1339.5,2613.5,2874.0,3051.5,3119.5,2626.5,1715.5,548.0,839.5,805.0,1185.0,2837.0,3281.0,3502.5,3563.0,2595.5,1636.0,540.0,804.0,821.0,1133.0,2655.5,3198.0,3395.0,3444.0,2452.0,1610.5,540.0,818.5,810.5,1123.0,2764.0,3285.5,3465.0,3517.0,2668.0,1727.0,584.5,866.5,879.5,1234.5,2718.5,3266.5,3536.0,3550.5,2785.0,1776.5,610.0,882.0,947.0,1231.0,2786.0,3325.5,3553.0,3632.5,2861.5,1795.0,584.0,886.0,915.0,1310.5,2817.0,3381.0,3560.5,3693.0,2791.0,1775.5,548.5,862.5,911.0,1283.5,2876.0,3514.5,3639.0,3801.0,2826.0,1728.5,547.5,884.5,933.0,1358.0,2775.5,3272.5,3496.0,3666.0,3567.0,2888.5,857.0,1076.5,1338.5,1580.5,1836.5,2013.0,2191.0,2285.5,2965.0,1804.0,555.0,886.5,987.5,1422.5,2722.0,3219.5,3382.0,3579.5,2918.0,1815.0,545.5,860.0,971.5,1394.5,2524.0,2963.0,3240.5,3355.0,2800.0,1705.5,568.0,871.5,971.5,1362.5,2498.0,2960.0,3219.0,3355.0,2575.5,1580.0,487.5,765.0,851.5,1185.0,2288.0,2725.5,2983.5,3028.5,2575.5,1580.0,475.5,744.0,827.5,1164.5,2053.5,2417.5,2694.5,2735.5,2701.0,1744.0,556.0,781.5,931.5,1275.0,1876.5,2173.0,2418.5,2514.0,2713.0,1767.5,642.0,862.0,1047.5,1354.0,1869.0,2073.5,2308.5,2420.5,2744.0,1829.0,691.0,904.5,1144.0,1410.0,1880.0,2073.5,2308.5,2420.5,2657.0,1810.5,409.0,652.5,849.0,1115.5,1653.0,1871.0,2123.5,2219.5,2727.5,1855.5,492.5,759.0,925.0,1238.5,1681.5,1936.5,2153.5,2256.0,3312.0,2646.0,712.5,964.5,1251.5,1518.5,1812.5,1979.0,2217.5,2260.0,2795.0,1873.0,606.5,810.5,979.5,1276.5,1765.5,2032.0,2162.0,2365.0,2491.5,1519.5,361.5,621.0,730.0,1068.5,1573.0,1775.5,1952.5,2080.0,2804.0,1981.5,554.0,780.0,841.0,1184.5,1696.5,1921.0,2071.5,2154.5,2774.0,1981.5,560.5,800.5,888.0,1251.5,1690.0,1886.5,2039.0,2156.0,3098.0,2375.0,2719.0,2726.5,2714.0,3029.0,3145.5,3178.5,3268.0,3274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3421.0,2707.0,831.0,1155.5,1292.5,1738.0,2102.0,2264.0,2467.5,2553.0,3839.5,3149.5,967.0,1318.0,1522.5,1993.0,2396.5,2576.0,2789.5,2861.0,3136.5,2443.0,895.0,1210.5,1423.5,1755.5,2086.5,2300.0,2579.0,2513.5,3552.0,2590.0,1041.5,1354.5,1570.0,1975.5,2376.5,2626.0,2837.5,2854.5,3922.5,2763.0,1166.0,1495.0,1721.5,2144.0,2457.0,2689.5,2922.0,2932.5,3921.0,2951.0,1197.5,1508.5,1750.0,2144.0,2457.0,2689.5,2922.0,2932.5,3855.0,2952.0,1145.0,1490.5,1753.0,2100.0,2414.0,2613.5,2895.0,2919.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,76,2898.5,2129.5,432.0,578.5,911.0,1120.5,1357.0,1552.0,1743.0,1891.5,2011.5,1176.0,325.5,617.5,487.0,1007.5,2732.5,3150.5,3259.5,3353.0,1965.5,1176.0,382.0,611.5,480.5,945.0,2759.5,3344.5,3455.0,3550.0,1965.5,1176.0,316.5,574.0,456.0,915.5,2646.5,3285.5,3410.5,3497.0,2034.5,1239.0,351.5,608.0,494.5,947.5,2643.0,3247.0,3367.0,3503.0,2118.5,1320.0,363.5,603.0,527.5,959.5,2615.5,3150.5,3287.5,3451.0,2107.0,1288.5,362.5,592.0,530.0,937.5,2504.5,3099.0,3168.0,3352.5,2107.0,1346.0,363.5,589.0,544.5,967.5,2512.5,3096.0,3201.0,3352.0,2137.5,1331.0,364.5,606.5,563.0,963.5,2367.0,2978.0,3057.5,3271.0,2107.0,1287.0,355.0,576.5,560.5,953.5,2311.5,2910.5,2994.0,3189.0,1995.0,1232.5,340.5,554.0,529.5,938.5,2261.5,2823.0,2877.5,3114.5,3071.5,2528.5,621.0,744.5,989.5,1174.5,1321.5,1483.5,1638.0,1769.5,2066.5,1272.5,384.0,586.5,545.5,1001.0,2283.0,2865.0,2883.5,3173.0,1968.0,1159.5,384.0,583.0,562.0,954.5,2179.5,2653.0,2690.0,2964.0,1925.0,1100.0,546.5,700.5,655.0,1004.5,2179.5,2629.5,2667.5,2935.0,1813.0,1056.5,570.5,680.0,643.0,963.5,2055.0,2507.5,2633.0,2814.0,1828.0,1057.5,391.5,551.0,541.5,874.0,1902.0,2338.5,2504.0,2656.0,1914.5,1170.5,410.0,552.5,557.0,874.0,1752.5,2113.0,2279.5,2415.0,1781.5,1075.5,2061.0,2193.0,2157.0,2289.0,2629.5,2756.0,2809.0,2772.5,2621.0,2102.0,1510.0,1590.5,1612.0,1861.5,2464.0,2752.5,2756.5,2958.0,2230.5,1276.5,309.5,537.0,559.0,963.5,2025.5,2382.5,2572.5,2741.5,2081.0,1134.5,359.5,584.0,561.0,1077.0,2131.0,2476.5,2612.0,2825.5,2562.0,2021.0,469.0,563.0,790.5,941.5,1106.5,1252.0,1421.5,1502.0,1937.5,1021.0,267.5,492.0,451.5,972.0,2040.5,2364.0,2510.0,2726.0,2039.5,1122.5,385.5,594.5,543.0,1010.5,1998.5,2252.0,2391.0,2548.0,2232.0,1377.5,413.0,600.0,587.5,1046.5,1654.0,1888.5,2049.5,2160.0,2232.0,1377.5,413.0,600.0,587.5,1046.5,1654.0,1888.5,2049.5,2160.0,2760.0,1875.0,298.5,564.0,792.5,1127.5,1468.0,1633.0,1823.0,1957.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.0,2230.0,506.5,648.0,825.0,1056.0,1217.5,1356.0,1506.5,1583.0,3343.0,2881.5,727.0,955.5,1207.5,1469.0,1651.0,1828.5,1946.5,2085.0,3554.0,3071.5,809.5,1101.0,1418.5,1625.5,1828.0,2010.0,2243.5,2240.5,3554.0,3071.5,807.5,1101.0,1418.5,1625.5,1828.0,2010.0,2243.5,2240.5,2823.5,2193.0,586.5,805.0,1011.0,1307.0,1491.0,1668.5,1810.0,1880.0,2823.5,2193.0,643.0,864.0,1059.5,1401.5,1671.0,1806.5,1983.0,2030.0,2815.5,1986.0,576.5,896.5,905.5,1500.5,2440.0,2690.5,2832.5,2877.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
